Serial_number:,,,,,,
2016717,,,,,,
Project ID:,,,,,,
ESC,,,,,,
Location:,,,,,,
EDC 20,,,,,,
Elevation,Elevation of #153,,,,,
47,396,,,,,
LEVEL,,,,,,
UNIT: kPa,,,,,,
Offset: 0.000000 kPa,,,,,,
TEMPERATURE,,,,,,
UNIT: _C,,,,,,^1.4494*14.164
Date,Time,ms,LEVEL,TEMPERATURE,FEET,NewDepth
2/26/2014,23:37:14,0,104,14.9,0.267767079,2.097863259
2/26/2014,23:52:14,0,104,14.9,0.267767079,2.097863259
2/27/2014,0:07:14,0,104,14.8,0.267767079,2.097863259
2/27/2014,0:22:14,0,104,14.8,0.267767079,2.097863259
2/27/2014,0:37:14,0,104,14.8,0.267767079,2.097863259
2/27/2014,0:52:14,0,104,14.8,0.267767079,2.097863259
2/27/2014,1:07:14,0,104,14.7,0.267767079,2.097863259
2/27/2014,1:22:14,0,104,14.7,0.267767079,2.097863259
2/27/2014,1:37:14,0,104,14.7,0.267767079,2.097863259
2/27/2014,1:52:14,0,104,14.7,0.267767079,2.097863259
2/27/2014,2:07:14,0,104,14.7,0.267767079,2.097863259
2/27/2014,2:22:14,0,104,14.6,0.267767079,2.097863259
2/27/2014,2:37:14,0,104,14.6,0.267767079,2.097863259
2/27/2014,2:52:14,0,104,14.6,0.267767079,2.097863259
2/27/2014,3:07:14,0,104,14.6,0.267767079,2.097863259
2/27/2014,3:22:14,0,104,14.5,0.267767079,2.097863259
2/27/2014,3:37:14,0,104,14.5,0.267767079,2.097863259
2/27/2014,3:52:14,0,104,14.5,0.267767079,2.097863259
2/27/2014,4:07:14,0,104,14.5,0.267767079,2.097863259
2/27/2014,4:22:14,0,104,14.4,0.267767079,2.097863259
2/27/2014,4:37:14,0,104,14.4,0.267767079,2.097863259
2/27/2014,4:52:14,0,104,14.4,0.267767079,2.097863259
2/27/2014,5:07:14,0,104,14.4,0.267767079,2.097863259
2/27/2014,5:22:14,0,104,14.4,0.267767079,2.097863259
2/27/2014,5:37:14,0,104,14.3,0.267767079,2.097863259
2/27/2014,5:52:14,0,104,14.3,0.267767079,2.097863259
2/27/2014,6:07:14,0,104,14.3,0.267767079,2.097863259
2/27/2014,6:22:14,0,104,14.3,0.267767079,2.097863259
2/27/2014,6:37:14,0,104,14.2,0.267767079,2.097863259
2/27/2014,6:52:14,0,105,14.2,1.801925722,33.25454108
2/27/2014,7:07:14,0,105,14.2,1.801925722,33.25454108
2/27/2014,7:22:14,0,105,14.3,1.801925722,33.25454108
2/27/2014,7:37:14,0,105,14.3,1.801925722,33.25454108
2/27/2014,7:52:14,0,105,14.3,1.801925722,33.25454108
2/27/2014,8:07:14,0,105,14.3,1.801925722,33.25454108
2/27/2014,8:22:14,0,105,14.3,1.801925722,33.25454108
2/27/2014,8:37:14,0,105,14.3,1.801925722,33.25454108
2/27/2014,8:52:14,0,105,14.4,1.801925722,33.25454108
2/27/2014,9:07:14,0,105,14.4,1.801925722,33.25454108
2/27/2014,9:22:14,0,105,14.5,1.801925722,33.25454108
2/27/2014,9:37:14,0,105,14.6,1.801925722,33.25454108
2/27/2014,9:52:14,0,105,14.6,1.801925722,33.25454108
2/27/2014,10:07:14,0,105,14.6,1.801925722,33.25454108
2/27/2014,10:22:14,0,105,14.6,1.801925722,33.25454108
2/27/2014,10:37:14,0,105,14.7,1.801925722,33.25454108
2/27/2014,10:52:14,0,105,14.8,1.801925722,33.25454108
2/27/2014,11:07:14,0,105,14.8,1.801925722,33.25454108
2/27/2014,11:22:14,0,105,14.8,1.801925722,33.25454108
2/27/2014,11:37:14,0,105,14.8,1.801925722,33.25454108
2/27/2014,11:52:14,0,105,14.8,1.801925722,33.25454108
2/27/2014,12:07:14,0,105,14.8,1.801925722,33.25454108
2/27/2014,12:22:14,0,105,14.7,1.801925722,33.25454108
2/27/2014,12:37:14,0,105,14.7,1.801925722,33.25454108
2/27/2014,12:52:14,0,105,14.7,1.801925722,33.25454108
2/27/2014,13:07:14,0,105,14.8,1.801925722,33.25454108
2/27/2014,13:22:14,0,104,14.8,0.267767079,2.097863259
2/27/2014,13:37:14,0,104,14.8,0.267767079,2.097863259
2/27/2014,13:52:14,0,104,14.9,0.267767079,2.097863259
2/27/2014,14:07:14,0,104,14.9,0.267767079,2.097863259
2/27/2014,14:22:14,0,104,15,0.267767079,2.097863259
2/27/2014,14:37:14,0,104,15,0.267767079,2.097863259
2/27/2014,14:52:14,0,104,15,0.267767079,2.097863259
2/27/2014,15:07:14,0,104,15.1,0.267767079,2.097863259
2/27/2014,15:22:14,0,104,15.1,0.267767079,2.097863259
2/27/2014,15:37:14,0,104,15.1,0.267767079,2.097863259
2/27/2014,15:52:14,0,104,15.1,0.267767079,2.097863259
2/27/2014,16:07:14,0,104,15.2,0.267767079,2.097863259
2/27/2014,16:22:14,0,104,15.2,0.267767079,2.097863259
2/27/2014,16:37:14,0,105,15.2,1.801925722,33.25454108
2/27/2014,16:52:14,0,105,15.2,1.801925722,33.25454108
2/27/2014,17:07:14,0,106,15.2,3.336084365,81.20180103
2/27/2014,17:22:14,0,107,15.4,4.870243008,140.5147139
2/27/2014,17:37:14,0,107,15.5,4.870243008,140.5147139
2/27/2014,17:52:14,0,108,15.5,6.404401651,208.9757748
2/27/2014,18:07:14,0,108,15.6,6.404401651,208.9757748
2/27/2014,18:22:14,0,108,15.6,6.404401651,208.9757748
2/27/2014,18:37:14,0,108,15.6,6.404401651,208.9757748
2/27/2014,18:52:14,0,109,15.7,7.938560293,285.2801847
2/27/2014,19:07:14,0,109,15.7,7.938560293,285.2801847
2/27/2014,19:22:14,0,109,15.7,7.938560293,285.2801847
2/27/2014,19:37:14,0,109,15.7,7.938560293,285.2801847
2/27/2014,19:52:14,0,110,15.7,9.472718936,368.5430945
2/27/2014,20:07:14,0,110,15.7,9.472718936,368.5430945
2/27/2014,20:22:14,0,110,15.6,9.472718936,368.5430945
2/27/2014,20:37:14,0,110,15.6,9.472718936,368.5430945
2/27/2014,20:52:14,0,109,15.6,7.938560293,285.2801847
2/27/2014,21:07:14,0,109,15.6,7.938560293,285.2801847
2/27/2014,21:22:14,0,109,15.6,7.938560293,285.2801847
2/27/2014,21:37:14,0,109,15.6,7.938560293,285.2801847
2/27/2014,21:52:14,0,109,15.6,7.938560293,285.2801847
2/27/2014,22:07:14,0,109,15.6,7.938560293,285.2801847
2/27/2014,22:22:14,0,109,15.6,7.938560293,285.2801847
2/27/2014,22:37:14,0,109,15.6,7.938560293,285.2801847
2/27/2014,22:52:14,0,108,15.6,6.404401651,208.9757748
2/27/2014,23:07:14,0,108,15.6,6.404401651,208.9757748
2/27/2014,23:22:14,0,108,15.6,6.404401651,208.9757748
2/27/2014,23:37:14,0,108,15.6,6.404401651,208.9757748
2/27/2014,23:52:14,0,108,15.6,6.404401651,208.9757748
2/28/2014,0:07:14,0,108,15.6,6.404401651,208.9757748
2/28/2014,0:22:14,0,108,15.6,6.404401651,208.9757748
2/28/2014,0:37:14,0,107,15.6,4.870243008,140.5147139
2/28/2014,0:52:14,0,107,15.6,4.870243008,140.5147139
2/28/2014,1:07:14,0,107,15.5,4.870243008,140.5147139
2/28/2014,1:22:14,0,107,15.5,4.870243008,140.5147139
2/28/2014,1:37:14,0,107,15.5,4.870243008,140.5147139
2/28/2014,1:52:14,0,107,15.5,4.870243008,140.5147139
2/28/2014,2:07:14,0,107,15.5,4.870243008,140.5147139
2/28/2014,2:22:14,0,107,15.5,4.870243008,140.5147139
2/28/2014,2:37:14,0,107,15.5,4.870243008,140.5147139
2/28/2014,2:52:14,0,107,15.5,4.870243008,140.5147139
2/28/2014,3:07:14,0,107,15.5,4.870243008,140.5147139
2/28/2014,3:22:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,3:37:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,3:52:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,4:07:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,4:22:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,4:37:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,4:52:14,0,106,15.4,3.336084365,81.20180103
2/28/2014,5:07:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,5:22:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,5:37:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,5:52:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,6:07:14,0,107,15.5,4.870243008,140.5147139
2/28/2014,6:22:14,0,107,15.5,4.870243008,140.5147139
2/28/2014,6:37:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,6:52:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,7:07:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,7:22:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,7:37:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,7:52:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,8:07:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,8:22:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,8:37:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,8:52:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,9:07:14,0,106,15.5,3.336084365,81.20180103
2/28/2014,9:22:14,0,106,15.6,3.336084365,81.20180103
2/28/2014,9:37:14,0,106,15.6,3.336084365,81.20180103
2/28/2014,9:52:14,0,106,15.6,3.336084365,81.20180103
2/28/2014,10:07:14,0,106,15.6,3.336084365,81.20180103
2/28/2014,10:22:14,0,106,15.6,3.336084365,81.20180103
2/28/2014,10:37:14,0,106,15.6,3.336084365,81.20180103
2/28/2014,10:52:14,0,106,15.7,3.336084365,81.20180103
2/28/2014,11:07:14,0,106,15.7,3.336084365,81.20180103
2/28/2014,11:22:14,0,106,15.7,3.336084365,81.20180103
2/28/2014,11:37:14,0,106,15.8,3.336084365,81.20180103
2/28/2014,11:52:14,0,106,15.8,3.336084365,81.20180103
2/28/2014,12:07:14,0,106,16,3.336084365,81.20180103
2/28/2014,12:22:14,0,107,16.1,4.870243008,140.5147139
2/28/2014,12:37:14,0,108,16,6.404401651,208.9757748
2/28/2014,12:52:14,0,109,16.1,7.938560293,285.2801847
2/28/2014,13:07:14,0,112,16.1,12.54103622,553.4907665
2/28/2014,13:22:14,0,115,16.3,17.14351215,870.7433524
2/28/2014,13:37:14,0,116,16.5,18.67767079,985.9186075
2/28/2014,13:52:14,0,116,16.5,18.67767079,985.9186075
2/28/2014,14:07:14,0,116,16.5,18.67767079,985.9186075
2/28/2014,14:22:14,0,116,16.5,18.67767079,985.9186075
2/28/2014,14:37:14,0,116,16.6,18.67767079,985.9186075
2/28/2014,14:52:14,0,116,16.7,18.67767079,985.9186075
2/28/2014,15:07:14,0,116,16.7,18.67767079,985.9186075
2/28/2014,15:22:14,0,116,16.8,18.67767079,985.9186075
2/28/2014,15:37:14,0,116,16.8,18.67767079,985.9186075
2/28/2014,15:52:14,0,116,16.7,18.67767079,985.9186075
2/28/2014,16:07:14,0,116,16.7,18.67767079,985.9186075
2/28/2014,16:22:14,0,116,16.6,18.67767079,985.9186075
2/28/2014,16:37:14,0,116,16.6,18.67767079,985.9186075
2/28/2014,16:52:14,0,116,16.7,18.67767079,985.9186075
2/28/2014,17:07:14,0,117,16.7,20.21182944,1105.428635
2/28/2014,17:22:14,0,117,16.7,20.21182944,1105.428635
2/28/2014,17:37:14,0,117,16.7,20.21182944,1105.428635
2/28/2014,17:52:14,0,117,16.8,20.21182944,1105.428635
2/28/2014,18:07:14,0,117,16.8,20.21182944,1105.428635
2/28/2014,18:22:14,0,117,16.8,20.21182944,1105.428635
2/28/2014,18:37:14,0,117,16.9,20.21182944,1105.428635
2/28/2014,18:52:14,0,117,16.9,20.21182944,1105.428635
2/28/2014,19:07:14,0,116,16.9,18.67767079,985.9186075
2/28/2014,19:22:14,0,116,16.9,18.67767079,985.9186075
2/28/2014,19:37:14,0,116,16.9,18.67767079,985.9186075
2/28/2014,19:52:14,0,115,16.9,17.14351215,870.7433524
2/28/2014,20:07:14,0,115,16.8,17.14351215,870.7433524
2/28/2014,20:22:14,0,115,16.8,17.14351215,870.7433524
2/28/2014,20:37:14,0,115,16.8,17.14351215,870.7433524
2/28/2014,20:52:14,0,114,16.8,15.60935351,760.1127471
2/28/2014,21:07:14,0,114,16.7,15.60935351,760.1127471
2/28/2014,21:22:14,0,115,16.7,17.14351215,870.7433524
2/28/2014,21:37:14,0,115,16.8,17.14351215,870.7433524
2/28/2014,21:52:14,0,116,16.8,18.67767079,985.9186075
2/28/2014,22:07:14,0,116,16.8,18.67767079,985.9186075
2/28/2014,22:22:14,0,116,16.8,18.67767079,985.9186075
2/28/2014,22:37:14,0,116,16.8,18.67767079,985.9186075
2/28/2014,22:52:14,0,116,16.7,18.67767079,985.9186075
2/28/2014,23:07:14,0,116,16.7,18.67767079,985.9186075
2/28/2014,23:22:14,0,116,16.6,18.67767079,985.9186075
2/28/2014,23:37:14,0,116,16.5,18.67767079,985.9186075
2/28/2014,23:52:14,0,116,16.5,18.67767079,985.9186075
3/1/2014,0:07:14,0,116,16.4,18.67767079,985.9186075
3/1/2014,0:22:14,0,115,16.3,17.14351215,870.7433524
3/1/2014,0:37:14,0,115,16.3,17.14351215,870.7433524
3/1/2014,0:52:14,0,115,16.2,17.14351215,870.7433524
3/1/2014,1:07:14,0,115,16.1,17.14351215,870.7433524
3/1/2014,1:22:14,0,114,16.1,15.60935351,760.1127471
3/1/2014,1:37:14,0,114,16,15.60935351,760.1127471
3/1/2014,1:52:14,0,114,16,15.60935351,760.1127471
3/1/2014,2:07:14,0,114,15.9,15.60935351,760.1127471
3/1/2014,2:22:14,0,114,15.8,15.60935351,760.1127471
3/1/2014,2:37:14,0,114,15.8,15.60935351,760.1127471
3/1/2014,2:52:14,0,113,15.7,14.07519486,654.2681043
3/1/2014,3:07:14,0,113,15.6,14.07519486,654.2681043
3/1/2014,3:22:14,0,113,15.6,14.07519486,654.2681043
3/1/2014,3:37:14,0,113,15.5,14.07519486,654.2681043
3/1/2014,3:52:14,0,112,15.4,12.54103622,553.4907665
3/1/2014,4:07:14,0,112,15.4,12.54103622,553.4907665
3/1/2014,4:22:14,0,112,15.4,12.54103622,553.4907665
3/1/2014,4:37:14,0,112,15.3,12.54103622,553.4907665
3/1/2014,4:52:14,0,112,15.3,12.54103622,553.4907665
3/1/2014,5:07:14,0,112,15.3,12.54103622,553.4907665
3/1/2014,5:22:14,0,112,15.2,12.54103622,553.4907665
3/1/2014,5:37:14,0,111,15.2,11.00687758,458.1143724
3/1/2014,5:52:14,0,111,15.2,11.00687758,458.1143724
3/1/2014,6:07:14,0,112,15.1,12.54103622,553.4907665
3/1/2014,6:22:14,0,112,15.1,12.54103622,553.4907665
3/1/2014,6:37:14,0,113,15.1,14.07519486,654.2681043
3/1/2014,6:52:14,0,114,15.1,15.60935351,760.1127471
3/1/2014,7:07:14,0,115,15.1,17.14351215,870.7433524
3/1/2014,7:22:14,0,115,15.1,17.14351215,870.7433524
3/1/2014,7:37:14,0,115,15.1,17.14351215,870.7433524
3/1/2014,7:52:14,0,115,15.1,17.14351215,870.7433524
3/1/2014,8:07:14,0,115,15,17.14351215,870.7433524
3/1/2014,8:22:14,0,115,15,17.14351215,870.7433524
3/1/2014,8:37:14,0,115,14.9,17.14351215,870.7433524
3/1/2014,8:52:14,0,115,14.9,17.14351215,870.7433524
3/1/2014,9:07:14,0,115,14.8,17.14351215,870.7433524
3/1/2014,9:22:14,0,114,14.8,15.60935351,760.1127471
3/1/2014,9:37:14,0,114,14.8,15.60935351,760.1127471
3/1/2014,9:52:14,0,114,14.8,15.60935351,760.1127471
3/1/2014,10:07:14,0,114,14.8,15.60935351,760.1127471
3/1/2014,10:22:14,0,114,14.7,15.60935351,760.1127471
3/1/2014,10:37:14,0,113,14.8,14.07519486,654.2681043
3/1/2014,10:52:14,0,113,14.8,14.07519486,654.2681043
3/1/2014,11:07:14,0,113,14.9,14.07519486,654.2681043
3/1/2014,11:22:14,0,113,14.9,14.07519486,654.2681043
3/1/2014,11:37:14,0,112,15,12.54103622,553.4907665
3/1/2014,11:52:14,0,112,15,12.54103622,553.4907665
3/1/2014,12:07:14,0,112,15,12.54103622,553.4907665
3/1/2014,12:22:14,0,112,15.1,12.54103622,553.4907665
3/1/2014,12:37:14,0,111,15.1,11.00687758,458.1143724
3/1/2014,12:52:14,0,111,15.2,11.00687758,458.1143724
3/1/2014,13:07:14,0,111,15.2,11.00687758,458.1143724
3/1/2014,13:22:14,0,111,15.2,11.00687758,458.1143724
3/1/2014,13:37:14,0,110,15.3,9.472718936,368.5430945
3/1/2014,13:52:14,0,110,15.3,9.472718936,368.5430945
3/1/2014,14:07:14,0,110,15.3,9.472718936,368.5430945
3/1/2014,14:22:14,0,110,15.4,9.472718936,368.5430945
3/1/2014,14:37:14,0,110,15.4,9.472718936,368.5430945
3/1/2014,14:52:14,0,110,15.4,9.472718936,368.5430945
3/1/2014,15:07:14,0,110,15.4,9.472718936,368.5430945
3/1/2014,15:22:14,0,109,15.5,7.938560293,285.2801847
3/1/2014,15:37:14,0,109,15.5,7.938560293,285.2801847
3/1/2014,15:52:14,0,109,15.5,7.938560293,285.2801847
3/1/2014,16:07:14,0,109,15.5,7.938560293,285.2801847
3/1/2014,16:22:14,0,109,15.5,7.938560293,285.2801847
3/1/2014,16:37:14,0,110,15.5,9.472718936,368.5430945
3/1/2014,16:52:14,0,110,15.5,9.472718936,368.5430945
3/1/2014,17:07:14,0,110,15.4,9.472718936,368.5430945
3/1/2014,17:22:14,0,111,15.4,11.00687758,458.1143724
3/1/2014,17:37:14,0,112,15.4,12.54103622,553.4907665
3/1/2014,17:52:14,0,112,15.3,12.54103622,553.4907665
3/1/2014,18:07:14,0,112,15.3,12.54103622,553.4907665
3/1/2014,18:22:14,0,112,15.3,12.54103622,553.4907665
3/1/2014,18:37:14,0,112,15.2,12.54103622,553.4907665
3/1/2014,18:52:14,0,112,15.2,12.54103622,553.4907665
3/1/2014,19:07:14,0,112,15.2,12.54103622,553.4907665
3/1/2014,19:22:14,0,111,15.2,11.00687758,458.1143724
3/1/2014,19:37:14,0,111,15.2,11.00687758,458.1143724
3/1/2014,19:52:14,0,111,15.2,11.00687758,458.1143724
3/1/2014,20:07:14,0,111,15.2,11.00687758,458.1143724
3/1/2014,20:22:14,0,111,15.2,11.00687758,458.1143724
3/1/2014,20:37:14,0,110,15.1,9.472718936,368.5430945
3/1/2014,20:52:14,0,110,15.1,9.472718936,368.5430945
3/1/2014,21:07:14,0,110,15.1,9.472718936,368.5430945
3/1/2014,21:22:14,0,110,15.1,9.472718936,368.5430945
3/1/2014,21:37:14,0,110,15.1,9.472718936,368.5430945
3/1/2014,21:52:14,0,110,15.1,9.472718936,368.5430945
3/1/2014,22:07:14,0,110,15,9.472718936,368.5430945
3/1/2014,22:22:14,0,110,15,9.472718936,368.5430945
3/1/2014,22:37:14,0,109,15,7.938560293,285.2801847
3/1/2014,22:52:14,0,109,15,7.938560293,285.2801847
3/1/2014,23:07:14,0,109,15,7.938560293,285.2801847
3/1/2014,23:22:14,0,109,14.9,7.938560293,285.2801847
3/1/2014,23:37:14,0,109,14.9,7.938560293,285.2801847
3/1/2014,23:52:14,0,109,14.9,7.938560293,285.2801847
3/2/2014,0:07:14,0,110,14.9,9.472718936,368.5430945
3/2/2014,0:22:14,0,110,14.8,9.472718936,368.5430945
3/2/2014,0:37:14,0,112,14.7,12.54103622,553.4907665
3/2/2014,0:52:14,0,113,14.7,14.07519486,654.2681043
3/2/2014,1:07:14,0,113,14.8,14.07519486,654.2681043
3/2/2014,1:22:14,0,114,14.9,15.60935351,760.1127471
3/2/2014,1:37:14,0,114,14.9,15.60935351,760.1127471
3/2/2014,1:52:14,0,114,15,15.60935351,760.1127471
3/2/2014,2:07:14,0,113,15,14.07519486,654.2681043
3/2/2014,2:22:14,0,113,15,14.07519486,654.2681043
3/2/2014,2:37:14,0,113,15,14.07519486,654.2681043
3/2/2014,2:52:14,0,113,14.9,14.07519486,654.2681043
3/2/2014,3:07:14,0,113,14.9,14.07519486,654.2681043
3/2/2014,3:22:14,0,112,14.9,12.54103622,553.4907665
3/2/2014,3:37:14,0,112,14.8,12.54103622,553.4907665
3/2/2014,3:52:14,0,112,14.8,12.54103622,553.4907665
3/2/2014,4:07:14,0,112,14.7,12.54103622,553.4907665
3/2/2014,4:22:14,0,111,14.7,11.00687758,458.1143724
3/2/2014,4:37:14,0,111,14.6,11.00687758,458.1143724
3/2/2014,4:52:14,0,111,14.6,11.00687758,458.1143724
3/2/2014,5:07:14,0,111,14.5,11.00687758,458.1143724
3/2/2014,5:22:14,0,111,14.5,11.00687758,458.1143724
3/2/2014,5:37:14,0,111,14.4,11.00687758,458.1143724
3/2/2014,5:52:14,0,110,14.4,9.472718936,368.5430945
3/2/2014,6:07:14,0,110,14.4,9.472718936,368.5430945
3/2/2014,6:22:14,0,110,14.3,9.472718936,368.5430945
3/2/2014,6:37:14,0,110,14.3,9.472718936,368.5430945
3/2/2014,6:52:14,0,110,14.3,9.472718936,368.5430945
3/2/2014,7:07:14,0,110,14.2,9.472718936,368.5430945
3/2/2014,7:22:14,0,110,14.2,9.472718936,368.5430945
3/2/2014,7:37:14,0,110,14.2,9.472718936,368.5430945
3/2/2014,7:52:14,0,110,14.2,9.472718936,368.5430945
3/2/2014,8:07:14,0,110,14.2,9.472718936,368.5430945
3/2/2014,8:22:14,0,110,14.2,9.472718936,368.5430945
3/2/2014,8:37:14,0,110,14.2,9.472718936,368.5430945
3/2/2014,8:52:14,0,110,14.3,9.472718936,368.5430945
3/2/2014,9:07:14,0,109,14.3,7.938560293,285.2801847
3/2/2014,9:22:14,0,109,14.3,7.938560293,285.2801847
3/2/2014,9:37:14,0,109,14.4,7.938560293,285.2801847
3/2/2014,9:52:14,0,109,14.4,7.938560293,285.2801847
3/2/2014,10:07:14,0,109,14.4,7.938560293,285.2801847
3/2/2014,10:22:14,0,109,14.4,7.938560293,285.2801847
3/2/2014,10:37:14,0,109,14.4,7.938560293,285.2801847
3/2/2014,10:52:14,0,109,14.5,7.938560293,285.2801847
3/2/2014,11:07:14,0,109,14.5,7.938560293,285.2801847
3/2/2014,11:22:14,0,109,14.5,7.938560293,285.2801847
3/2/2014,11:37:14,0,109,14.6,7.938560293,285.2801847
3/2/2014,11:52:14,0,109,14.6,7.938560293,285.2801847
3/2/2014,12:07:14,0,109,14.7,7.938560293,285.2801847
3/2/2014,12:22:14,0,109,14.7,7.938560293,285.2801847
3/2/2014,12:37:14,0,109,14.7,7.938560293,285.2801847
3/2/2014,12:52:14,0,109,14.8,7.938560293,285.2801847
3/2/2014,13:07:14,0,109,14.8,7.938560293,285.2801847
3/2/2014,13:22:14,0,109,14.9,7.938560293,285.2801847
3/2/2014,13:37:14,0,109,14.9,7.938560293,285.2801847
3/2/2014,13:52:14,0,109,14.9,7.938560293,285.2801847
3/2/2014,14:07:14,0,109,15,7.938560293,285.2801847
3/2/2014,14:22:14,0,109,15,7.938560293,285.2801847
3/2/2014,14:37:14,0,109,15,7.938560293,285.2801847
3/2/2014,14:52:14,0,109,15.1,7.938560293,285.2801847
3/2/2014,15:07:14,0,109,15.1,7.938560293,285.2801847
3/2/2014,15:22:14,0,109,15.1,7.938560293,285.2801847
3/2/2014,15:37:14,0,109,15.1,7.938560293,285.2801847
3/2/2014,15:52:14,0,109,15.2,7.938560293,285.2801847
3/2/2014,16:07:14,0,109,15.2,7.938560293,285.2801847
3/2/2014,16:22:14,0,109,15.2,7.938560293,285.2801847
3/2/2014,16:37:14,0,109,15.2,7.938560293,285.2801847
3/2/2014,16:52:14,0,109,15.2,7.938560293,285.2801847
3/2/2014,17:07:14,0,109,15.2,7.938560293,285.2801847
3/2/2014,17:22:14,0,109,15.2,7.938560293,285.2801847
3/2/2014,17:37:14,0,109,15.2,7.938560293,285.2801847
3/2/2014,17:52:14,0,109,15.2,7.938560293,285.2801847
3/2/2014,18:07:14,0,109,15.2,7.938560293,285.2801847
3/2/2014,18:22:14,0,110,15.2,9.472718936,368.5430945
3/2/2014,18:37:14,0,110,15.2,9.472718936,368.5430945
3/2/2014,18:52:14,0,110,15.1,9.472718936,368.5430945
3/2/2014,19:07:14,0,110,15.1,9.472718936,368.5430945
3/2/2014,19:22:14,0,110,15.1,9.472718936,368.5430945
3/2/2014,19:37:14,0,110,15,9.472718936,368.5430945
3/2/2014,19:52:14,0,110,15,9.472718936,368.5430945
3/2/2014,20:07:14,0,110,15,9.472718936,368.5430945
3/2/2014,20:22:14,0,110,14.9,9.472718936,368.5430945
3/2/2014,20:37:14,0,110,14.9,9.472718936,368.5430945
3/2/2014,20:52:14,0,110,14.9,9.472718936,368.5430945
3/2/2014,21:07:14,0,110,14.8,9.472718936,368.5430945
3/2/2014,21:22:14,0,110,14.8,9.472718936,368.5430945
3/2/2014,21:37:14,0,110,14.7,9.472718936,368.5430945
3/2/2014,21:52:14,0,110,14.7,9.472718936,368.5430945
3/2/2014,22:07:14,0,110,14.6,9.472718936,368.5430945
3/2/2014,22:22:14,0,110,14.6,9.472718936,368.5430945
3/2/2014,22:37:14,0,109,14.6,7.938560293,285.2801847
3/2/2014,22:52:14,0,109,14.5,7.938560293,285.2801847
3/2/2014,23:07:14,0,109,14.5,7.938560293,285.2801847
3/2/2014,23:22:14,0,109,14.4,7.938560293,285.2801847
3/2/2014,23:37:14,0,109,14.4,7.938560293,285.2801847
3/2/2014,23:52:14,0,109,14.3,7.938560293,285.2801847
3/3/2014,0:07:14,0,109,14.3,7.938560293,285.2801847
3/3/2014,0:22:14,0,109,14.2,7.938560293,285.2801847
3/3/2014,0:37:14,0,109,14.2,7.938560293,285.2801847
3/3/2014,0:52:14,0,109,14.1,7.938560293,285.2801847
3/3/2014,1:07:14,0,109,14.1,7.938560293,285.2801847
3/3/2014,1:22:14,0,109,14.1,7.938560293,285.2801847
3/3/2014,1:37:14,0,109,14,7.938560293,285.2801847
3/3/2014,1:52:14,0,108,14,6.404401651,208.9757748
3/3/2014,2:07:14,0,108,13.9,6.404401651,208.9757748
3/3/2014,2:22:14,0,108,13.9,6.404401651,208.9757748
3/3/2014,2:37:14,0,108,13.8,6.404401651,208.9757748
3/3/2014,2:52:14,0,108,13.8,6.404401651,208.9757748
3/3/2014,3:07:14,0,108,13.7,6.404401651,208.9757748
3/3/2014,3:22:14,0,108,13.7,6.404401651,208.9757748
3/3/2014,3:37:14,0,108,13.7,6.404401651,208.9757748
3/3/2014,3:52:14,0,108,13.6,6.404401651,208.9757748
3/3/2014,4:07:14,0,108,13.6,6.404401651,208.9757748
3/3/2014,4:22:14,0,108,13.5,6.404401651,208.9757748
3/3/2014,4:37:14,0,108,13.5,6.404401651,208.9757748
3/3/2014,4:52:14,0,108,13.5,6.404401651,208.9757748
3/3/2014,5:07:14,0,108,13.4,6.404401651,208.9757748
3/3/2014,5:22:14,0,108,13.4,6.404401651,208.9757748
3/3/2014,5:37:14,0,108,13.3,6.404401651,208.9757748
3/3/2014,5:52:14,0,108,13.3,6.404401651,208.9757748
3/3/2014,6:07:14,0,108,13.3,6.404401651,208.9757748
3/3/2014,6:22:14,0,108,13.2,6.404401651,208.9757748
3/3/2014,6:37:14,0,108,13.2,6.404401651,208.9757748
3/3/2014,6:52:14,0,108,13.2,6.404401651,208.9757748
3/3/2014,7:07:14,0,107,13.1,4.870243008,140.5147139
3/3/2014,7:22:14,0,107,13.1,4.870243008,140.5147139
3/3/2014,7:37:14,0,107,13.1,4.870243008,140.5147139
3/3/2014,7:52:14,0,107,13.1,4.870243008,140.5147139
3/3/2014,8:07:14,0,107,13.1,4.870243008,140.5147139
